index,ACC_DATE,COUNTY_DESC,COUNT_post,day_of_year,COUNT_pre,percentage_of_pre_covid,Day_of_Year,Year,percentage_of_pre_covid_smooth
59271,2022-07-21,St. Marys,2,202,14.267857142857142,14.017521902377972,202,2022,88.82322629226623
59272,2022-07-21,Washington,12,202,14.267857142857142,84.10513141426785,202,2022,91.17208865022216
59273,2022-07-21,Wicomico,6,202,14.267857142857142,42.05256570713392,202,2022,91.43723578416083
59274,2022-07-21,Worcester,7,202,14.267857142857142,49.061326658322905,202,2022,92.3906503056588
59275,2022-07-22,Allegany,1,203,14.770642201834862,6.770186335403727,203,2022,91.25239711594664
59276,2022-07-22,Anne Arundel,25,203,14.770642201834862,169.25465838509317,203,2022,94.16636692699849
59277,2022-07-22,Baltimore,58,203,14.770642201834862,392.67080745341616,203,2022,100.20844249305777
59278,2022-07-22,Baltimore City,47,203,14.770642201834862,318.19875776397515,203,2022,98.0850911213067
59279,2022-07-22,Calvert,3,203,14.770642201834862,20.31055900621118,203,2022,97.85282570980776
59280,2022-07-22,Caroline,1,203,14.770642201834862,6.770186335403727,203,2022,97.85117757639472
59281,2022-07-22,Carroll,7,203,14.770642201834862,47.391304347826086,203,2022,98.74892468754278
59282,2022-07-22,Cecil,5,203,14.770642201834862,33.850931677018636,203,2022,98.51336300921778
59283,2022-07-22,Charles,6,203,14.770642201834862,40.62111801242236,203,2022,98.50347420873958
59284,2022-07-22,Dorchester,2,203,14.770642201834862,13.540372670807454,203,2022,97.5908938968742
59285,2022-07-22,Frederick,7,203,14.770642201834862,47.391304347826086,203,2022,98.9369786767621
59286,2022-07-22,Garrett,2,203,14.770642201834862,13.540372670807454,203,2022,93.31406494142523
59287,2022-07-22,Harford,13,203,14.770642201834862,88.01242236024845,203,2022,84.0992933713726
59288,2022-07-22,Howard,14,203,14.770642201834862,94.78260869565217,203,2022,77.91369905964237
59289,2022-07-22,Kent,1,203,14.770642201834862,6.770186335403727,203,2022,77.67212120740989
59290,2022-07-22,Montgomery,26,203,14.770642201834862,176.0248447204969,203,2022,82.83873993630755
59291,2022-07-22,Prince Georges,58,203,14.770642201834862,392.67080745341616,203,2022,94.75964002622325
59292,2022-07-22,Queen Annes,1,203,14.770642201834862,6.770186335403727,203,2022,94.28443680895114
59293,2022-07-22,Somerset,1,203,14.770642201834862,6.770186335403727,203,2022,93.10835749656013
59294,2022-07-22,St. Marys,4,203,14.770642201834862,27.080745341614907,203,2022,93.07654754778878
59295,2022-07-22,Talbot,1,203,14.770642201834862,6.770186335403727,203,2022,92.8349696955563
59296,2022-07-22,Washington,9,203,14.770642201834862,60.93167701863354,203,2022,92.06252121570182
59297,2022-07-22,Wicomico,4,203,14.770642201834862,27.080745341614907,203,2022,90.39533371165301
59298,2022-07-22,Worcester,6,203,14.770642201834862,40.62111801242236,203,2022,84.97423539258442
59299,2022-07-23,Allegany,4,204,15.08411214953271,26.517967781908304,204,2022,75.81227695527716
59300,2022-07-23,Anne Arundel,13,204,15.08411214953271,86.18339529120198,204,2022,78.21780606823793
59301,2022-07-23,Baltimore,50,204,15.08411214953271,331.47459727385376,204,2022,88.79970858062048
59302,2022-07-23,Baltimore City,48,204,15.08411214953271,318.2156133828996,204,2022,96.6033913129082
59303,2022-07-23,Calvert,1,204,15.08411214953271,6.629491945477076,204,2022,95.42262218751965
59304,2022-07-23,Caroline,1,204,15.08411214953271,6.629491945477076,204,2022,94.00822769709143
59305,2022-07-23,Carroll,3,204,15.08411214953271,19.888475836431226,204,2022,94.44550401379236
59306,2022-07-23,Cecil,3,204,15.08411214953271,19.888475836431226,204,2022,89.4666312621703
59307,2022-07-23,Charles,9,204,15.08411214953271,59.66542750929368,204,2022,78.36645193069954
59308,2022-07-23,Dorchester,1,204,15.08411214953271,6.629491945477076,204,2022,67.9808097367496
59309,2022-07-23,Frederick,9,204,15.08411214953271,59.66542750929368,204,2022,69.29263868685236
59310,2022-07-23,Harford,14,204,15.08411214953271,92.81288723667906,204,2022,72.16072871689488
59311,2022-07-23,Howard,4,204,15.08411214953271,26.517967781908304,204,2022,71.46495083136429
59312,2022-07-23,Montgomery,40,204,15.08411214953271,265.179677819083,204,2022,79.17590903609975
